seed,kind,method,round,heldout,external,fail_tool,fail_arg,fail_order,fail_state,fail_termination,fail_recovery,fail_constraint,fail_verification
9004,tabular,family,1,0.7466666666666667,0.59,0.234375,0.20833333333333334,0.13559322033898305,0.16417910447761194,0.32142857142857145,0.3137254901960784,0.23636363636363636,0.34328358208955223
9004,tabular,family,2,0.87,0.8566666666666667,0.07142857142857142,0.1,0.0847457627118644,0.09433962264150944,0.08888888888888889,0.17857142857142858,0.22807017543859648,0.18181818181818182
9004,tabular,family,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9004,tabular,failure,0,0.3333333333333333,0.27666666666666667,0.6440677966101694,0.717391304347826,0.7580645161290323,0.65,0.6883116883116883,0.6923076923076923,0.6557377049180327,0.6721311475409836
9004,tabular,failure,1,0.75,0.6066666666666667,0.15625,0.125,0.1694915254237288,0.29850746268656714,0.3392857142857143,0.37254901960784315,0.21818181818181817,0.2537313432835821
9004,tabular,failure,2,0.8666666666666667,0.85,0.07142857142857142,0.11428571428571428,0.11864406779661017,0.09433962264150944,0.08888888888888889,0.17857142857142858,0.22807017543859648,0.16363636363636364
9004,tabular,failure,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9004,tabular,random_gran,0,0.33,0.2866666666666667,0.6610169491525424,0.717391304347826,0.7258064516129032,0.6666666666666666,0.7402597402597403,0.6923076923076923,0.6065573770491803,0.6229508196721312
9004,tabular,random_gran,1,0.7833333333333333,0.6533333333333333,0.234375,0.10416666666666667,0.1694915254237288,0.208955223880597,0.23214285714285715,0.29411764705882354,0.2,0.208955223880597
9004,tabular,random_gran,2,0.87,0.8633333333333333,0.07142857142857142,0.1,0.0847457627118644,0.09433962264150944,0.08888888888888889,0.17857142857142858,0.24561403508771928,0.16363636363636364
9004,tabular,random_gran,3,0.8933333333333333,0.8533333333333334,0.09090909090909091,0.1,0.10638297872340426,0.1111111111111111,0.04081632653061224,0.1509433962264151,0.1527777777777778,0.140625
9005,tabular,uniform,0,0.26666666666666666,0.25666666666666665,0.7272727272727273,0.8,0.7115384615384616,0.6323529411764706,0.8333333333333334,0.6935483870967742,0.7017543859649122,0.703125
9005,tabular,uniform,1,0.7266666666666667,0.5633333333333334,0.2459016393442623,0.38235294117647056,0.20930232558139536,0.2459016393442623,0.3392857142857143,0.2608695652173913,0.10714285714285714,0.17857142857142858
9005,tabular,uniform,2,0.82,0.8133333333333334,0.19607843137254902,0.21818181818181817,0.2222222222222222,0.1111111111111111,0.21875,0.18309859154929578,0.2,0.1
9005,tabular,uniform,3,0.8666666666666667,0.82,0.10526315789473684,0.11475409836065574,0.14754098360655737,0.15,0.1864406779661017,0.12727272727272726,0.10869565217391304,0.19298245614035087
9005,tabular,difficulty,0,0.26666666666666666,0.25,0.7272727272727273,0.8181818181818182,0.7307692307692307,0.6911764705882353,0.7619047619047619,0.7258064516129032,0.5964912280701754,0.734375
9005,tabular,difficulty,1,0.8233333333333334,0.67,0.16393442622950818,0.17647058823529413,0.16279069767441862,0.21311475409836064,0.21428571428571427,0.14492753623188406,0.08928571428571429,0.07142857142857142
9005,tabular,difficulty,2,0.82,0.8133333333333334,0.19607843137254902,0.21818181818181817,0.2222222222222222,0.1111111111111111,0.21875,0.18309859154929578,0.2,0.1
9005,tabular,difficulty,3,0.8666666666666667,0.82,0.10526315789473684,0.11475409836065574,0.14754098360655737,0.15,0.1864406779661017,0.12727272727272726,0.10869565217391304,0.19298245614035087
9005,tabular,capability,0,0.26,0.26666666666666666,0.7272727272727273,0.7636363636363637,0.7115384615384616,0.6176470588235294,0.8333333333333334,0.7419354838709677,0.7368421052631579,0.6875
9005,tabular,capability,1,0.8033333333333333,0.6666666666666666,0.21311475409836064,0.3088235294117647,0.16279069767441862,0.16393442622950818,0.10714285714285714,0.2608695652173913,0.05357142857142857,0.07142857142857142
9005,tabular,capability,2,0.8166666666666667,0.8066666666666666,0.19607843137254902,0.21818181818181817,0.2222222222222222,0.1111111111111111,0.21875,0.19718309859154928,0.2,0.1
9005,tabular,capability,3,0.8566666666666667,0.82,0.10526315789473684,0.13114754098360656,0.14754098360655737,0.16666666666666666,0.1864406779661017,0.18181818181818182,0.13043478260869565,0.19298245614035087
9005,tabular,family,0,0.31666666666666665,0.2866666666666667,0.7090909090909091,0.6363636363636364,0.6923076923076923,0.6029411764705882,0.7619047619047619,0.6612903225806451,0.6666666666666666,0.609375
9005,tabular,family,1,0.7666666666666667,0.6266666666666667,0.18032786885245902,0.17647058823529413,0.11627906976744186,0.2459016393442623,0.25,0.21739130434782608,0.19642857142857142,0.25
9005,tabular,family,2,0.82,0.8133333333333334,0.19607843137254902,0.21818181818181817,0.2222222222222222,0.1111111111111111,0.21875,0.18309859154929578,0.2,0.1
9005,tabular,family,3,0.8666666666666667,0.82,0.10526315789473684,0.11475409836065574,0.14754098360655737,0.15,0.1864406779661017,0.12727272727272726,0.10869565217391304,0.19298245614035087
